data_version,indicator,measure,date_interval,year,quarter,month,geo_type,geo_name,geo_code,group,group_value,value
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1956,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),2.886947502209626
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1956,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),27.870747237548063
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1957,NA,NA,national,United States,0,Outcome,Total compensation per hour,2.2208408602349534
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1957,NA,NA,national,United States,0,Outcome,Total compensation per hour,20.766606159055637
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1957,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),3.0598112310521604
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1957,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),28.61163800345109
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1958,NA,NA,national,United States,0,Outcome,Total compensation per hour,2.2965430040751658
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1958,NA,NA,national,United States,0,Outcome,Total compensation per hour,20.820435559788052
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1958,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),3.198550331674642
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1958,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),28.998024834370103
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1959,NA,NA,national,United States,0,Outcome,Total compensation per hour,2.3860057181043572
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1959,NA,NA,national,United States,0,Outcome,Total compensation per hour,21.522253598658494
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1959,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),3.3618257551891912
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1959,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),30.324347468524724
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1960,NA,NA,national,United States,0,Outcome,Total compensation per hour,2.4780619989875836
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1960,NA,NA,national,United States,0,Outcome,Total compensation per hour,21.909993713820914
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1960,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),3.4709148366519877
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1960,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),30.68838563495272
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1961,NA,NA,national,United States,0,Outcome,Total compensation per hour,2.5428875476938297
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1961,NA,NA,national,United States,0,Outcome,Total compensation per hour,22.262731177358727
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1961,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),3.620872838021724
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1961,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),31.700386709347057
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1962,NA,NA,national,United States,0,Outcome,Total compensation per hour,2.6453766734540736
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1962,NA,NA,national,United States,0,Outcome,Total compensation per hour,22.93515892616007
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1962,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),3.8063702687266288
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1962,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),33.00086067934834
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1963,NA,NA,national,United States,0,Outcome,Total compensation per hour,2.7247518360716114
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1963,NA,NA,national,United States,0,Outcome,Total compensation per hour,23.396186438576432
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1963,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),3.986851412047883
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1963,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),34.233252989988074
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1964,NA,NA,national,United States,0,Outcome,Total compensation per hour,2.8206547079825213
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1964,NA,NA,national,United States,0,Outcome,Total compensation per hour,23.87530477941603
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1964,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),4.1746854182087345
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1964,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),35.33643676265781
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1965,NA,NA,national,United States,0,Outcome,Total compensation per hour,2.929334028852595
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1965,NA,NA,national,United States,0,Outcome,Total compensation per hour,24.447619511825863
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1965,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),4.386194783407327
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1965,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),36.6062798278761
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1966,NA,NA,national,United States,0,Outcome,Total compensation per hour,3.0683417578226804
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1966,NA,NA,national,United States,0,Outcome,Total compensation per hour,24.796644251001386
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1966,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),4.650775557786341
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1966,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),37.585000661567435
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1967,NA,NA,national,United States,0,Outcome,Total compensation per hour,3.205314942887756
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1967,NA,NA,national,United States,0,Outcome,Total compensation per hour,25.218909638755644
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1967,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),4.844437541729845
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1967,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),38.1152662974868
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1968,NA,NA,national,United States,0,Outcome,Total compensation per hour,3.401730981922656
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1968,NA,NA,national,United States,0,Outcome,Total compensation per hour,25.743608193702812
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1968,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),5.204317985946415
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1968,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),39.38522001228939
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1969,NA,NA,national,United States,0,Outcome,Total compensation per hour,3.6270246476042742
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1969,NA,NA,national,United States,0,Outcome,Total compensation per hour,26.33278870171233
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1969,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),5.4817557578855745
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1969,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),39.79843814464893
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1970,NA,NA,national,United States,0,Outcome,Total compensation per hour,3.8491115940846568
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1970,NA,NA,national,United States,0,Outcome,Total compensation per hour,26.645400414865104
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1970,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),5.85108981908722
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1970,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),40.50405587941773
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1971,NA,NA,national,United States,0,Outcome,Total compensation per hour,4.1267188251113245
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1971,NA,NA,national,United States,0,Outcome,Total compensation per hour,27.398958444791173
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1971,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),6.375405160322685
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1971,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),42.32889820199373
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1972,NA,NA,national,United States,0,Outcome,Total compensation per hour,4.4688533335420635
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1972,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.813617522404783
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1972,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),6.832477057773011
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1972,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),44.0534441342332
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1973,NA,NA,national,United States,0,Outcome,Total compensation per hour,4.74702032558179
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1973,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.739587462674837
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1973,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),7.382466279883995
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1973,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),44.69520263007734
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1974,NA,NA,national,United States,0,Outcome,Total compensation per hour,5.1007731793567634
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1974,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.11722499484932
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1974,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),7.894583474657504
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1974,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),43.517673104130566
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1975,NA,NA,national,United States,0,Outcome,Total compensation per hour,5.504326074630786
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1975,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.007767433876303
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1975,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),8.781391677860498
