data_version,indicator,measure,date_interval,year,quarter,month,geo_type,geo_name,geo_code,group,group_value,value
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1985,NA,NA,national,United States,0,,Overall,0.20715256169670015
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1985,NA,NA,national,United States,0,Gender,Female,0.13195609995010293
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1985,NA,NA,national,United States,0,Gender,Male,0.26776371961834045
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1989,NA,NA,national,United States,0,,Overall,0.2500123328409739
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1989,NA,NA,national,United States,0,Gender,Female,0.18578511702350686
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1989,NA,NA,national,United States,0,Gender,Male,0.3131533234724737
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1989,NA,NA,national,United States,0,,Overall,0.2312083883593965
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1989,NA,NA,national,United States,0,Gender,Female,0.16489416712567317
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1989,NA,NA,national,United States,0,Gender,Male,0.2885738585029578
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1990,NA,NA,national,United States,0,,Overall,0.26861782493836983
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1990,NA,NA,national,United States,0,Gender,Female,0.1977403215635024
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1990,NA,NA,national,United States,0,Gender,Male,0.3444087977992881
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1990,NA,NA,national,United States,0,,Overall,0.24737923383796623
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1990,NA,NA,national,United States,0,Gender,Female,0.18309218907790514
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1990,NA,NA,national,United States,0,Gender,Male,0.3048324540273244
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1986,NA,NA,national,United States,0,,Overall,0.22465258642348673
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1986,NA,NA,national,United States,0,Gender,Female,0.15998461003851605
