data_version,indicator,measure,date_interval,year,quarter,month,geo_type,geo_name,geo_code,group,group_value,value
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1989,NA,NA,national,United States,0,Outcome,Total compensation per hour,181.53392917661745
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1989,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),236.5609713677644
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1990,NA,NA,national,United States,0,Outcome,Total compensation per hour,180.53839869674695
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1990,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),237.61635721615204
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1991,NA,NA,national,United States,0,Outcome,Total compensation per hour,180.65087745717824
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1991,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),239.1801057544564
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1992,NA,NA,national,United States,0,Outcome,Total compensation per hour,182.12156019689417
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1992,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),248.30345134986197
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1993,NA,NA,national,United States,0,Outcome,Total compensation per hour,182.6128374800286
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1993,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),249.37444090272135
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1994,NA,NA,national,United States,0,Outcome,Total compensation per hour,183.12274548879304
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1994,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),251.3824950880473
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1995,NA,NA,national,United States,0,Outcome,Total compensation per hour,182.4572179871973
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1995,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),251.66745658398207
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1996,NA,NA,national,United States,0,Outcome,Total compensation per hour,182.66064838745748
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1996,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),255.0315042650988
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1997,NA,NA,national,United States,0,Outcome,Total compensation per hour,184.74715673117208
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1997,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),258.79677566410857
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1998,NA,NA,national,United States,0,Outcome,Total compensation per hour,189.26736112078095
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1998,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),264.22719153378756
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1999,NA,NA,national,United States,0,Outcome,Total compensation per hour,192.07452333987823
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,1999,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),270.10755833441607
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2000,NA,NA,national,United States,0,Outcome,Total compensation per hour,192.97208753091832
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2000,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),273.2501960790773
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2001,NA,NA,national,United States,0,Outcome,Total compensation per hour,196.9937793599377
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2001,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),277.7841326806914
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2002,NA,NA,national,United States,0,Outcome,Total compensation per hour,201.68953814428664
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2002,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),287.10172524903163
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2003,NA,NA,national,United States,0,Outcome,Total compensation per hour,204.28998691051677
